CBO before,CBO after,,WMC before,WMC after,,DIT before,DIT after,,NOC before,NOC after,,LCOM5 before,LCOM5 after,,CC before,CC after,,loc before,loc after,,LLOC before,LLOC after,,RFC before,RFC after,,CLOC before,CLOC after,,NOA before,NOA after,,NPM before,NPM after
,,,,,,,,,,,,,,,0,0,,4,25,,4,22,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,0,0,,4,25,,4,22,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,0,0,,4,25,,4,22,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,0,0,,4,25,,4,22,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,0,0,,4,25,,4,22,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,0,0,,4,25,,4,22,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,0,0,,4,25,,4,22,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,0,0,,4,25,,4,22,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,0,0,,4,25,,4,22,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,0,0,,4,25,,4,22,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,0,0,,4,25,,4,22,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,0,0,,4,25,,4,22,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,0,0,,4,23,,4,22,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,23,,4,22,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,23,,4,22,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,23,,4,22,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,23,,4,22,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,23,,4,22,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,23,,4,22,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,23,,4,22,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,23,,4,22,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0.769231,,4,26,,4,26,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0.769231,,4,26,,4,26,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0.769231,,4,26,,4,26,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0.769231,,4,26,,4,26,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0.769231,,4,26,,4,26,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0.769231,,4,26,,4,26,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0.769231,,4,26,,4,26,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0.769231,,4,26,,4,26,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0.769231,,4,26,,4,26,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0.769231,,4,26,,4,26,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0.769231,,4,26,,4,26,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0.769231,,4,26,,4,26,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0.769231,,4,26,,4,26,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0.769231,,4,26,,4,26,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0.826446,,4,27,,4,27,,,,,0,11,,,,,,
,,,,,,,,,,,,,,,0,0.826446,,4,27,,4,27,,,,,0,11,,,,,,
,,,,,,,,,,,,,,,0,0.826446,,4,27,,4,27,,,,,0,11,,,,,,
,,,,,,,,,,,,,,,0,0.826446,,4,27,,4,27,,,,,0,11,,,,,,
,,,,,,,,,,,,,,,0,0.826446,,4,27,,4,27,,,,,0,11,,,,,,
,,,,,,,,,,,,,,,0,0.826446,,4,27,,4,27,,,,,0,11,,,,,,
,,,,,,,,,,,,,,,0,0.826446,,4,27,,4,27,,,,,0,11,,,,,,
,,,,,,,,,,,,,,,0,0.826446,,4,27,,4,27,,,,,0,11,,,,,,
,,,,,,,,,,,,,,,0,0.826446,,4,27,,4,27,,,,,0,11,,,,,,
,,,,,,,,,,,,,,,0,0.826446,,4,27,,4,27,,,,,0,11,,,,,,
,,,,,,,,,,,,,,,0,0.826446,,4,27,,4,27,,,,,0,11,,,,,,
,,,,,,,,,,,,,,,0,0.826446,,4,27,,4,27,,,,,0,11,,,,,,
,,,,,,,,,,,,,,,0,0.826446,,4,27,,4,27,,,,,0,11,,,,,,
,,,,,,,,,,,,,,,0,0,,4,8,,4,8,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,8,,4,8,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,8,,4,8,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,8,,4,8,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,8,,4,8,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,8,,4,8,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,8,,4,8,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,8,,4,8,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,8,,4,8,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,8,,4,8,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,25,,4,22,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,0,0,,4,25,,4,22,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,0,0,,4,25,,4,22,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,0,0,,4,25,,4,22,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,0,0,,4,25,,4,22,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,0,0,,4,25,,4,22,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,0,0,,4,25,,4,22,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,0,0,,4,25,,4,22,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,0,0,,4,25,,4,22,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,0,0,,4,25,,4,22,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,0,0,,4,25,,4,22,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,0,0,,4,25,,4,22,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,0,0,,4,25,,4,22,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,0,0,,4,25,,4,22,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,0,0,,4,25,,4,22,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,0,0,,4,25,,4,22,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,0,0,,4,23,,4,22,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,23,,4,22,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,23,,4,22,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,23,,4,22,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,23,,4,22,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,23,,4,22,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,23,,4,22,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,23,,4,22,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,23,,4,22,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0.769231,,4,26,,4,26,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0.769231,,4,26,,4,26,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0.769231,,4,26,,4,26,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0.769231,,4,26,,4,26,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0.769231,,4,26,,4,26,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0.769231,,4,26,,4,26,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0.769231,,4,26,,4,26,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0.769231,,4,26,,4,26,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0.769231,,4,26,,4,26,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0.769231,,4,26,,4,26,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0.769231,,4,26,,4,26,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0.769231,,4,26,,4,26,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0.769231,,4,26,,4,26,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0.769231,,4,26,,4,26,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0.826446,,4,27,,4,27,,,,,0,11,,,,,,
,,,,,,,,,,,,,,,0,0.826446,,4,27,,4,27,,,,,0,11,,,,,,
,,,,,,,,,,,,,,,0,0.826446,,4,27,,4,27,,,,,0,11,,,,,,
,,,,,,,,,,,,,,,0,0.826446,,4,27,,4,27,,,,,0,11,,,,,,
,,,,,,,,,,,,,,,0,0.826446,,4,27,,4,27,,,,,0,11,,,,,,
,,,,,,,,,,,,,,,0,0.826446,,4,27,,4,27,,,,,0,11,,,,,,
,,,,,,,,,,,,,,,0,0.826446,,4,27,,4,27,,,,,0,11,,,,,,
,,,,,,,,,,,,,,,0,0.826446,,4,27,,4,27,,,,,0,11,,,,,,
,,,,,,,,,,,,,,,0,0.826446,,4,27,,4,27,,,,,0,11,,,,,,
,,,,,,,,,,,,,,,0,0.826446,,4,27,,4,27,,,,,0,11,,,,,,
,,,,,,,,,,,,,,,0,0.826446,,4,27,,4,27,,,,,0,11,,,,,,
,,,,,,,,,,,,,,,0,0.826446,,4,27,,4,27,,,,,0,11,,,,,,
,,,,,,,,,,,,,,,0,0.826446,,4,27,,4,27,,,,,0,11,,,,,,
,,,,,,,,,,,,,,,0,0,,4,8,,4,8,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,8,,4,8,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,8,,4,8,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,8,,4,8,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,8,,4,8,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,8,,4,8,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,8,,4,8,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,8,,4,8,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,8,,4,8,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,8,,4,8,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,25,,4,22,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,0,0,,4,25,,4,22,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,0,0,,4,25,,4,22,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,0,0,,4,25,,4,22,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,0,0,,4,25,,4,22,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,0,0,,4,25,,4,22,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,0,0,,4,25,,4,22,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,0,0,,4,25,,4,22,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,0,0,,4,25,,4,22,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,0,0,,4,25,,4,22,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,0,0,,4,25,,4,22,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,0,0,,4,25,,4,22,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,0,0,,4,25,,4,22,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,0,0,,4,25,,4,22,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,0,0,,4,25,,4,22,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,0,0,,4,25,,4,22,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,0,0,,4,23,,4,22,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,23,,4,22,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,23,,4,22,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,23,,4,22,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,23,,4,22,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,23,,4,22,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,23,,4,22,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,23,,4,22,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,23,,4,22,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0.769231,,4,26,,4,26,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0.769231,,4,26,,4,26,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0.769231,,4,26,,4,26,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0.769231,,4,26,,4,26,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0.769231,,4,26,,4,26,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0.769231,,4,26,,4,26,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0.769231,,4,26,,4,26,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0.769231,,4,26,,4,26,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0.769231,,4,26,,4,26,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0.769231,,4,26,,4,26,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0.769231,,4,26,,4,26,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0.769231,,4,26,,4,26,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0.769231,,4,26,,4,26,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0.769231,,4,26,,4,26,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0.826446,,4,27,,4,27,,,,,0,11,,,,,,
,,,,,,,,,,,,,,,0,0.826446,,4,27,,4,27,,,,,0,11,,,,,,
,,,,,,,,,,,,,,,0,0.826446,,4,27,,4,27,,,,,0,11,,,,,,
,,,,,,,,,,,,,,,0,0.826446,,4,27,,4,27,,,,,0,11,,,,,,
,,,,,,,,,,,,,,,0,0.826446,,4,27,,4,27,,,,,0,11,,,,,,
,,,,,,,,,,,,,,,0,0.826446,,4,27,,4,27,,,,,0,11,,,,,,
,,,,,,,,,,,,,,,0,0.826446,,4,27,,4,27,,,,,0,11,,,,,,
,,,,,,,,,,,,,,,0,0.826446,,4,27,,4,27,,,,,0,11,,,,,,
,,,,,,,,,,,,,,,0,0.826446,,4,27,,4,27,,,,,0,11,,,,,,
,,,,,,,,,,,,,,,0,0.826446,,4,27,,4,27,,,,,0,11,,,,,,
,,,,,,,,,,,,,,,0,0.826446,,4,27,,4,27,,,,,0,11,,,,,,
,,,,,,,,,,,,,,,0,0.826446,,4,27,,4,27,,,,,0,11,,,,,,
,,,,,,,,,,,,,,,0,0.826446,,4,27,,4,27,,,,,0,11,,,,,,
,,,,,,,,,,,,,,,0,0,,4,8,,4,8,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,8,,4,8,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,8,,4,8,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,8,,4,8,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,8,,4,8,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,8,,4,8,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,8,,4,8,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,8,,4,8,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,8,,4,8,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,8,,4,8,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,25,,4,22,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,0,0,,4,25,,4,22,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,0,0,,4,25,,4,22,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,0,0,,4,25,,4,22,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,0,0,,4,25,,4,22,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,0,0,,4,25,,4,22,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,0,0,,4,25,,4,22,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,0,0,,4,25,,4,22,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,0,0,,4,25,,4,22,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,0,0,,4,25,,4,22,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,0,0,,4,25,,4,22,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,0,0,,4,25,,4,22,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,0,0,,4,25,,4,22,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,0,0,,4,25,,4,22,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,0,0,,4,25,,4,22,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,0,0,,4,25,,4,22,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,0,0,,4,23,,4,22,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,23,,4,22,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,23,,4,22,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,23,,4,22,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,23,,4,22,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,23,,4,22,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,23,,4,22,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,23,,4,22,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,23,,4,22,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0.769231,,4,26,,4,26,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0.769231,,4,26,,4,26,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0.769231,,4,26,,4,26,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0.769231,,4,26,,4,26,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0.769231,,4,26,,4,26,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0.769231,,4,26,,4,26,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0.769231,,4,26,,4,26,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0.769231,,4,26,,4,26,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0.769231,,4,26,,4,26,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0.769231,,4,26,,4,26,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0.769231,,4,26,,4,26,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0.769231,,4,26,,4,26,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0.769231,,4,26,,4,26,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0.769231,,4,26,,4,26,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0.826446,,4,27,,4,27,,,,,0,11,,,,,,
,,,,,,,,,,,,,,,0,0.826446,,4,27,,4,27,,,,,0,11,,,,,,
,,,,,,,,,,,,,,,0,0.826446,,4,27,,4,27,,,,,0,11,,,,,,
,,,,,,,,,,,,,,,0,0.826446,,4,27,,4,27,,,,,0,11,,,,,,
,,,,,,,,,,,,,,,0,0.826446,,4,27,,4,27,,,,,0,11,,,,,,
,,,,,,,,,,,,,,,0,0.826446,,4,27,,4,27,,,,,0,11,,,,,,
,,,,,,,,,,,,,,,0,0.826446,,4,27,,4,27,,,,,0,11,,,,,,
,,,,,,,,,,,,,,,0,0.826446,,4,27,,4,27,,,,,0,11,,,,,,
,,,,,,,,,,,,,,,0,0.826446,,4,27,,4,27,,,,,0,11,,,,,,
,,,,,,,,,,,,,,,0,0.826446,,4,27,,4,27,,,,,0,11,,,,,,
,,,,,,,,,,,,,,,0,0.826446,,4,27,,4,27,,,,,0,11,,,,,,
,,,,,,,,,,,,,,,0,0.826446,,4,27,,4,27,,,,,0,11,,,,,,
,,,,,,,,,,,,,,,0,0.826446,,4,27,,4,27,,,,,0,11,,,,,,
,,,,,,,,,,,,,,,0,0,,4,8,,4,8,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,8,,4,8,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,8,,4,8,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,8,,4,8,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,8,,4,8,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,8,,4,8,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,8,,4,8,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,8,,4,8,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,8,,4,8,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,8,,4,8,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,25,,4,22,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,0,0,,4,25,,4,22,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,0,0,,4,25,,4,22,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,0,0,,4,25,,4,22,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,0,0,,4,25,,4,22,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,0,0,,4,25,,4,22,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,0,0,,4,25,,4,22,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,0,0,,4,25,,4,22,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,0,0,,4,25,,4,22,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,0,0,,4,25,,4,22,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,0,0,,4,25,,4,22,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,0,0,,4,25,,4,22,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,0,0,,4,25,,4,22,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,0,0,,4,25,,4,22,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,0,0,,4,25,,4,22,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,0,0,,4,25,,4,22,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,0,0,,4,23,,4,22,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,23,,4,22,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,23,,4,22,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,23,,4,22,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,23,,4,22,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,23,,4,22,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,23,,4,22,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,23,,4,22,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,23,,4,22,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0.769231,,4,26,,4,26,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0.769231,,4,26,,4,26,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0.769231,,4,26,,4,26,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0.769231,,4,26,,4,26,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0.769231,,4,26,,4,26,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0.769231,,4,26,,4,26,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0.769231,,4,26,,4,26,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0.769231,,4,26,,4,26,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0.769231,,4,26,,4,26,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0.769231,,4,26,,4,26,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0.769231,,4,26,,4,26,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0.769231,,4,26,,4,26,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0.769231,,4,26,,4,26,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0.769231,,4,26,,4,26,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0.826446,,4,27,,4,27,,,,,0,11,,,,,,
,,,,,,,,,,,,,,,0,0.826446,,4,27,,4,27,,,,,0,11,,,,,,
,,,,,,,,,,,,,,,0,0.826446,,4,27,,4,27,,,,,0,11,,,,,,
,,,,,,,,,,,,,,,0,0.826446,,4,27,,4,27,,,,,0,11,,,,,,
,,,,,,,,,,,,,,,0,0.826446,,4,27,,4,27,,,,,0,11,,,,,,
,,,,,,,,,,,,,,,0,0.826446,,4,27,,4,27,,,,,0,11,,,,,,
,,,,,,,,,,,,,,,0,0.826446,,4,27,,4,27,,,,,0,11,,,,,,
,,,,,,,,,,,,,,,0,0.826446,,4,27,,4,27,,,,,0,11,,,,,,
,,,,,,,,,,,,,,,0,0.826446,,4,27,,4,27,,,,,0,11,,,,,,
,,,,,,,,,,,,,,,0,0.826446,,4,27,,4,27,,,,,0,11,,,,,,
,,,,,,,,,,,,,,,0,0.826446,,4,27,,4,27,,,,,0,11,,,,,,
,,,,,,,,,,,,,,,0,0.826446,,4,27,,4,27,,,,,0,11,,,,,,
,,,,,,,,,,,,,,,0,0.826446,,4,27,,4,27,,,,,0,11,,,,,,
,,,,,,,,,,,,,,,0,0,,4,8,,4,8,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,8,,4,8,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,8,,4,8,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,8,,4,8,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,8,,4,8,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,8,,4,8,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,8,,4,8,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,8,,4,8,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,8,,4,8,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,8,,4,8,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,0,0,,4,25,,4,22,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,0,0,,4,25,,4,22,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,0,0,,4,25,,4,22,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,0,0,,4,25,,4,22,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,0,0,,4,25,,4,22,,,,,0,3,,,,,,
,,,,,,,,,,,,,,,0,0,,4,25,,4,22,,,,,0,3,,,,,,
